user_text,intention_score,age,gender_male,gender_female,gender_non_binary
Stressed about interviews but hopeful.,1,31,0,1,0
"Health is failing, and so is everything else.",5,43,0,1,0
I miss my wife so much. It’s unbearable some days.,5,72,0,0,1
Everyone else has friends. Why am I always alone?,7,17,1,0,0
Everyone else has friends. Why am I always alone?,6,18,0,1,0
Empty nest and empty life.,6,59,0,1,0
"Health is failing, and so is everything else.",7,60,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,16,0,0,1
I miss my wife so much. It’s unbearable some days.,6,67,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,14,0,0,1
Stressed about interviews but hopeful.,2,29,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,53,1,0,0
I wish I could just disappear from all this stress.,7,17,0,1,0
"Health is failing, and so is everything else.",7,39,0,1,0
Crippling debt and no support system. Feeling trapped.,7,21,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,40,0,0,1
No one talks to me anymore. I don't think I can survive another week.,10,17,0,1,0
Stressed about interviews but hopeful.,1,29,0,0,1
"It’s tough, but I’ve survived worse.",1,65,0,0,1
It's like I don’t matter at all in my family.,6,14,0,1,0
I wish I could just disappear from all this stress.,6,17,0,1,0
"Feeling lonely, but I think it'll get better.",4,21,0,0,1
Stressed about interviews but hopeful.,4,30,0,1,0
Lost my job and can’t provide anymore. I’m done.,9,43,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,16,0,0,1
No one talks to me anymore. I don't think I can survive another week.,9,19,1,0,0
I wish I could just disappear from all this stress.,7,15,0,0,1
Being alone every day hurts more than my body does.,7,72,1,0,0
Another day of rejection letters. What's the point?,6,32,0,0,1
Empty nest and empty life.,7,51,1,0,0
Another day of rejection letters. What's the point?,6,25,0,1,0
"No job, no partner, no reason to keep going.",10,28,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,63,0,1,0
"Lonely, yes. But I enjoy gardening still.",2,70,0,0,1
I wish I could just disappear from all this stress.,6,16,0,0,1
"The days are slow, but I keep going.",2,66,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,19,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,16,1,0,0
Crippling debt and no support system. Feeling trapped.,6,23,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,59,0,1,0
I’ve written a note. I just want the pain to stop.,8,18,1,0,0
It's like I don’t matter at all in my family.,6,18,1,0,0
I miss my wife so much. It’s unbearable some days.,6,66,0,0,1
I miss my wife so much. It’s unbearable some days.,6,64,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,14,0,1,0
Being alone every day hurts more than my body does.,5,68,1,0,0
I have my will and pills. No more waiting.,10,65,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,72,0,1,0
"Health is failing, and so is everything else.",5,54,0,1,0
"It’s tough, but I’ve survived worse.",4,74,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,19,1,0,0
"Lonely, yes. But I enjoy gardening still.",2,67,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,56,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,18,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,48,1,0,0
It's like I don’t matter at all in my family.,7,14,1,0,0
I wish I could just disappear from all this stress.,7,18,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,80,0,1,0
Just tired from school lately.,4,15,1,0,0
I wish I could just disappear from all this stress.,5,17,1,0,0
"No job, no partner, no reason to keep going.",8,22,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,54,0,1,0
No one talks to me anymore. I don't think I can survive another week.,10,16,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,9,16,1,0,0
Stressed about interviews but hopeful.,2,22,0,1,0
Stressed about interviews but hopeful.,2,34,1,0,0
Wife left and I don't know who I am anymore.,6,48,1,0,0
Breakups suck. I feel empty.,7,34,1,0,0
"It’s tough, but I’ve survived worse.",2,80,1,0,0
The silence is too loud. I cry most nights.,5,78,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,28,0,0,1
No one talks to me anymore. I don't think I can survive another week.,9,15,0,0,1
I miss my wife so much. It’s unbearable some days.,7,74,0,1,0
Just tired from school lately.,1,15,1,0,0
Just tired from school lately.,2,17,1,0,0
Everyone else has friends. Why am I always alone?,5,17,0,1,0
I’ve written a note. I just want the pain to stop.,10,16,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,58,0,1,0
"The days are slow, but I keep going.",3,72,0,1,0
"It’s tough, but I’ve survived worse.",1,69,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,71,0,1,0
Wife left and I don't know who I am anymore.,7,59,0,1,0
Just tired from school lately.,1,14,0,1,0
"The days are slow, but I keep going.",2,65,0,1,0
Being alone every day hurts more than my body does.,5,64,1,0,0
Just tired from school lately.,4,15,0,1,0
"The days are slow, but I keep going.",1,66,0,1,0
"The days are slow, but I keep going.",1,70,0,0,1
Empty nest and empty life.,7,54,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,8,14,0,0,1
"The days are slow, but I keep going.",1,76,0,0,1
"The days are slow, but I keep going.",1,72,1,0,0
Everyone else has friends. Why am I always alone?,5,19,1,0,0
I’m a burden. My family would be better without me.,10,57,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,43,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,10,16,1,0,0
"The days are slow, but I keep going.",2,73,1,0,0
There’s nothing left but pain. I’m ready to go.,10,76,0,0,1
Just tired from school lately.,2,19,0,1,0
Worried about money after the layoff.,3,48,1,0,0
Worried about money after the layoff.,2,44,0,0,1
Another day of rejection letters. What's the point?,6,35,0,1,0
Another day of rejection letters. What's the point?,6,23,0,1,0
It's like I don’t matter at all in my family.,5,14,1,0,0
"It’s tough, but I’ve survived worse.",1,71,0,0,1
Stressed about interviews but hopeful.,3,32,1,0,0
Breakups suck. I feel empty.,5,30,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,65,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,44,0,0,1
"Lonely, yes. But I enjoy gardening still.",1,78,1,0,0
Stressed about interviews but hopeful.,2,26,1,0,0
"It’s tough, but I’ve survived worse.",1,79,1,0,0
Another day of rejection letters. What's the point?,6,20,1,0,0
Pain meds are ready. I’ve decided.,9,36,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,51,0,1,0
Pain meds are ready. I’ve decided.,10,38,0,0,1
"The days are slow, but I keep going.",4,74,0,0,1
I miss my wife so much. It’s unbearable some days.,6,68,0,0,1
"Health is failing, and so is everything else.",5,53,1,0,0
Worried about money after the layoff.,1,37,1,0,0
"Lonely, yes. But I enjoy gardening still.",3,63,1,0,0
Another day of rejection letters. What's the point?,5,29,0,0,1
Worried about money after the layoff.,1,39,0,0,1
There’s nothing left but pain. I’m ready to go.,8,68,1,0,0
There’s nothing left but pain. I’m ready to go.,10,79,0,1,0
There’s nothing left but pain. I’m ready to go.,8,73,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,54,1,0,0
"Feeling lonely, but I think it'll get better.",2,28,0,1,0
Breakups suck. I feel empty.,7,28,0,1,0
"Feeling lonely, but I think it'll get better.",3,25,0,1,0
"The days are slow, but I keep going.",1,65,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,18,0,1,0
The silence is too loud. I cry most nights.,5,79,0,1,0
I argued with my mom. Feeling down but it'll pass.,2,15,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,54,1,0,0
Trying to balance everything – it's tough but okay.,1,33,1,0,0
Crippling debt and no support system. Feeling trapped.,7,25,1,0,0
It's like I don’t matter at all in my family.,6,14,0,0,1
"It’s tough, but I’ve survived worse.",4,68,1,0,0
"Caring for my dad is draining, but I’ll manage.",4,58,0,1,0
It's like I don’t matter at all in my family.,7,17,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,15,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,18,0,0,1
Wife left and I don't know who I am anymore.,6,49,0,1,0
Crippling debt and no support system. Feeling trapped.,7,33,0,1,0
"The days are slow, but I keep going.",2,64,1,0,0
I miss my wife so much. It’s unbearable some days.,7,71,1,0,0
Trying to balance everything – it's tough but okay.,1,33,1,0,0
Everyone else has friends. Why am I always alone?,6,18,0,1,0
Breakups suck. I feel empty.,5,20,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,9,19,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,16,1,0,0
Crippling debt and no support system. Feeling trapped.,7,35,0,0,1
The silence is too loud. I cry most nights.,7,64,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,10,28,1,0,0
"Feeling lonely, but I think it'll get better.",1,32,0,1,0
Worried about money after the layoff.,1,56,0,0,1
The silence is too loud. I cry most nights.,7,64,1,0,0
Empty nest and empty life.,5,51,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,9,16,0,0,1
Crippling debt and no support system. Feeling trapped.,6,34,0,1,0
"No job, no partner, no reason to keep going.",8,32,0,1,0
"Health is failing, and so is everything else.",5,39,0,0,1
Trying to balance everything – it's tough but okay.,1,22,0,0,1
"Feeling lonely, but I think it'll get better.",1,35,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,58,0,0,1
Empty nest and empty life.,7,43,1,0,0
Worried about money after the layoff.,3,56,1,0,0
Everything is falling apart. I’ve thought of how to end it.,8,25,0,0,1
Just tired from school lately.,4,16,1,0,0
Just tired from school lately.,2,14,0,1,0
I’ve written a note. I just want the pain to stop.,8,17,0,0,1
Worried about money after the layoff.,2,43,0,0,1
Everyone else has friends. Why am I always alone?,5,14,0,1,0
Trying to balance everything – it's tough but okay.,2,34,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,16,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,8,28,0,1,0
Stressed about interviews but hopeful.,3,20,1,0,0
"Feeling lonely, but I think it'll get better.",4,35,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,56,0,1,0
"The days are slow, but I keep going.",4,73,0,1,0
The silence is too loud. I cry most nights.,7,78,1,0,0
Worried about money after the layoff.,2,44,1,0,0
"Health is failing, and so is everything else.",5,60,0,0,1
"Feeling lonely, but I think it'll get better.",3,24,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,34,0,0,1
It's like I don’t matter at all in my family.,6,19,1,0,0
The silence is too loud. I cry most nights.,5,79,0,0,1
I miss my wife so much. It’s unbearable some days.,7,77,1,0,0
"Feeling lonely, but I think it'll get better.",2,30,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,19,0,1,0
I miss my wife so much. It’s unbearable some days.,5,67,0,1,0
"Health is failing, and so is everything else.",5,53,0,1,0
Just tired from school lately.,1,15,0,0,1
"No job, no partner, no reason to keep going.",9,26,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,16,0,1,0
Stressed about interviews but hopeful.,3,32,0,1,0
Crippling debt and no support system. Feeling trapped.,7,30,0,1,0
I’ve written a note. I just want the pain to stop.,8,19,0,0,1
The silence is too loud. I cry most nights.,6,75,0,0,1
"The days are slow, but I keep going.",3,76,0,0,1
I’m a burden. My family would be better without me.,8,53,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,37,0,1,0
"Health is failing, and so is everything else.",7,38,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,52,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",2,58,0,0,1
I’ve written a note. I just want the pain to stop.,8,16,1,0,0
Wife left and I don't know who I am anymore.,5,57,0,1,0
"The days are slow, but I keep going.",3,72,1,0,0
Everyone else has friends. Why am I always alone?,6,17,0,0,1
I have my will and pills. No more waiting.,8,62,0,0,1
"No job, no partner, no reason to keep going.",9,24,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,14,0,0,1
I’m a burden. My family would be better without me.,8,36,1,0,0
Worried about money after the layoff.,3,38,1,0,0
Wife left and I don't know who I am anymore.,6,56,0,1,0
Another day of rejection letters. What's the point?,5,35,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,10,16,0,0,1
Being alone every day hurts more than my body does.,6,63,1,0,0
Breakups suck. I feel empty.,5,21,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,19,0,1,0
"It’s tough, but I’ve survived worse.",1,73,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,15,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,16,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,16,1,0,0
It's like I don’t matter at all in my family.,5,14,0,0,1
"It’s tough, but I’ve survived worse.",2,67,0,1,0
Stressed about interviews but hopeful.,2,23,0,0,1
"Lonely, yes. But I enjoy gardening still.",2,65,0,0,1
Just tired from school lately.,2,19,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,15,1,0,0
Stressed about interviews but hopeful.,1,24,0,0,1
I’m a burden. My family would be better without me.,9,53,0,1,0
"It’s tough, but I’ve survived worse.",1,69,1,0,0
I argued with my mom. Feeling down but it'll pass.,3,17,0,1,0
"It’s tough, but I’ve survived worse.",3,80,1,0,0
Worried about money after the layoff.,1,40,0,0,1
"Caring for my dad is draining, but I’ll manage.",1,42,1,0,0
"Lonely, yes. But I enjoy gardening still.",2,80,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,28,1,0,0
Pain meds are ready. I’ve decided.,10,56,1,0,0
It's like I don’t matter at all in my family.,6,14,0,1,0
"It’s tough, but I’ve survived worse.",2,65,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,17,0,0,1
"It’s tough, but I’ve survived worse.",3,71,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,16,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,41,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,15,0,1,0
"It’s tough, but I’ve survived worse.",1,63,1,0,0
"Feeling lonely, but I think it'll get better.",4,27,0,1,0
"The days are slow, but I keep going.",4,69,0,1,0
Worried about money after the layoff.,1,53,0,0,1
Everyone else has friends. Why am I always alone?,6,14,1,0,0
Worried about money after the layoff.,3,57,0,1,0
Trying to balance everything – it's tough but okay.,2,32,0,1,0
"Feeling lonely, but I think it'll get better.",3,33,0,0,1
"Caring for my dad is draining, but I’ll manage.",1,49,0,1,0
Wife left and I don't know who I am anymore.,7,53,0,0,1
I’m a burden. My family would be better without me.,8,58,0,0,1
"The days are slow, but I keep going.",4,72,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,61,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,33,0,1,0
The silence is too loud. I cry most nights.,7,78,0,0,1
I’ve written a note. I just want the pain to stop.,9,14,1,0,0
I’ve written a note. I just want the pain to stop.,9,14,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,16,1,0,0
"Feeling lonely, but I think it'll get better.",1,23,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,16,0,1,0
Just tired from school lately.,2,16,1,0,0
"Health is failing, and so is everything else.",7,58,0,0,1
Being alone every day hurts more than my body does.,6,76,1,0,0
"Feeling lonely, but I think it'll get better.",2,34,0,0,1
Wife left and I don't know who I am anymore.,5,51,0,1,0
Just tired from school lately.,2,17,1,0,0
I’ve written a note. I just want the pain to stop.,9,15,0,0,1
Wife left and I don't know who I am anymore.,5,46,1,0,0
Stressed about interviews but hopeful.,1,31,1,0,0
Just tired from school lately.,3,19,1,0,0
Another day of rejection letters. What's the point?,5,28,0,0,1
Everything is falling apart. I’ve thought of how to end it.,10,22,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,62,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,24,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,71,0,0,1
"Health is failing, and so is everything else.",5,46,0,1,0
I argued with my mom. Feeling down but it'll pass.,1,19,0,0,1
"Feeling lonely, but I think it'll get better.",4,26,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,18,0,1,0
Another day of rejection letters. What's the point?,5,26,1,0,0
Worried about money after the layoff.,3,55,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,18,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,53,0,0,1
Crippling debt and no support system. Feeling trapped.,6,28,0,1,0
I argued with my mom. Feeling down but it'll pass.,2,18,0,1,0
Crippling debt and no support system. Feeling trapped.,5,22,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,62,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,18,1,0,0
The silence is too loud. I cry most nights.,7,72,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,18,0,0,1
"It’s tough, but I’ve survived worse.",4,73,0,0,1
"It’s tough, but I’ve survived worse.",4,64,0,1,0
"No job, no partner, no reason to keep going.",10,26,0,0,1
Everyone else has friends. Why am I always alone?,6,19,0,1,0
Trying to balance everything – it's tough but okay.,4,31,1,0,0
Worried about money after the layoff.,4,40,0,1,0
Everyone else has friends. Why am I always alone?,7,15,1,0,0
Another day of rejection letters. What's the point?,6,24,1,0,0
Another day of rejection letters. What's the point?,6,29,1,0,0
"The days are slow, but I keep going.",4,65,0,0,1
"Caring for my dad is draining, but I’ll manage.",2,38,0,0,1
I miss my wife so much. It’s unbearable some days.,7,64,0,1,0
"Feeling lonely, but I think it'll get better.",1,27,0,1,0
Trying to balance everything – it's tough but okay.,3,33,1,0,0
Wife left and I don't know who I am anymore.,5,46,0,0,1
Everyone else has friends. Why am I always alone?,7,17,0,1,0
"Caring for my dad is draining, but I’ll manage.",4,45,0,1,0
Just tired from school lately.,1,16,0,0,1
Another day of rejection letters. What's the point?,7,22,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,18,0,0,1
Breakups suck. I feel empty.,6,34,0,0,1
"Health is failing, and so is everything else.",7,53,0,1,0
Being alone every day hurts more than my body does.,5,73,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,14,0,0,1
Everyone else has friends. Why am I always alone?,7,15,0,0,1
Stressed about interviews but hopeful.,3,24,0,1,0
I miss my wife so much. It’s unbearable some days.,5,80,1,0,0
Stressed about interviews but hopeful.,4,29,0,1,0
"Feeling lonely, but I think it'll get better.",1,31,1,0,0
I have my will and pills. No more waiting.,10,70,0,1,0
"The days are slow, but I keep going.",3,69,1,0,0
"Health is failing, and so is everything else.",6,51,1,0,0
Empty nest and empty life.,6,56,1,0,0
"It’s tough, but I’ve survived worse.",1,79,0,1,0
"Feeling lonely, but I think it'll get better.",2,22,0,0,1
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,65,1,0,0
Crippling debt and no support system. Feeling trapped.,5,22,1,0,0
No one talks to me anymore. I don't think I can survive another week.,10,16,1,0,0
Just tired from school lately.,2,14,0,0,1
Another day of rejection letters. What's the point?,6,34,0,1,0
Everything is falling apart. I’ve thought of how to end it.,8,30,0,1,0
Another day of rejection letters. What's the point?,6,23,0,1,0
Trying to balance everything – it's tough but okay.,3,26,1,0,0
Trying to balance everything – it's tough but okay.,2,20,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,19,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,36,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",4,15,0,0,1
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,74,0,0,1
"The days are slow, but I keep going.",2,79,0,1,0
"Caring for my dad is draining, but I’ll manage.",1,59,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,0,0,1
Just tired from school lately.,4,19,0,0,1
"The days are slow, but I keep going.",1,64,0,1,0
I wish I could just disappear from all this stress.,6,18,0,0,1
"It’s tough, but I’ve survived worse.",3,74,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,14,1,0,0
"Health is failing, and so is everything else.",5,53,0,0,1
I’m a burden. My family would be better without me.,8,56,0,0,1
Pain meds are ready. I’ve decided.,8,48,0,1,0
Worried about money after the layoff.,3,49,0,0,1
I have my will and pills. No more waiting.,10,74,0,1,0
Just tired from school lately.,1,14,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",1,16,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,8,27,1,0,0
Everything is falling apart. I’ve thought of how to end it.,10,31,1,0,0
Crippling debt and no support system. Feeling trapped.,5,33,1,0,0
"Lonely, yes. But I enjoy gardening still.",2,61,0,1,0
I wish I could just disappear from all this stress.,6,17,0,0,1
"It’s tough, but I’ve survived worse.",1,66,0,1,0
Trying to balance everything – it's tough but okay.,1,35,0,1,0
"Caring for my dad is draining, but I’ll manage.",1,53,1,0,0
"It’s tough, but I’ve survived worse.",4,79,0,1,0
"It’s tough, but I’ve survived worse.",1,67,1,0,0
"The days are slow, but I keep going.",2,76,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,54,0,1,0
"Feeling lonely, but I think it'll get better.",1,27,0,0,1
Being alone every day hurts more than my body does.,6,63,1,0,0
"Feeling lonely, but I think it'll get better.",3,25,1,0,0
Crippling debt and no support system. Feeling trapped.,6,25,0,0,1
"It’s tough, but I’ve survived worse.",1,64,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,15,0,1,0
Stressed about interviews but hopeful.,4,35,0,1,0
I’ve written a note. I just want the pain to stop.,10,15,0,1,0
Lost my job and can’t provide anymore. I’m done.,9,36,0,0,1
Stressed about interviews but hopeful.,3,26,0,0,1
Stressed about interviews but hopeful.,3,23,0,0,1
"Feeling lonely, but I think it'll get better.",2,22,0,1,0
Another day of rejection letters. What's the point?,6,30,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",4,40,1,0,0
"Lonely, yes. But I enjoy gardening still.",4,70,1,0,0
Crippling debt and no support system. Feeling trapped.,7,27,1,0,0
No one talks to me anymore. I don't think I can survive another week.,8,18,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,17,0,1,0
Wife left and I don't know who I am anymore.,6,43,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",4,19,1,0,0
"The days are slow, but I keep going.",1,69,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",2,44,1,0,0
Stressed about interviews but hopeful.,2,26,1,0,0
Being alone every day hurts more than my body does.,6,76,1,0,0
The silence is too loud. I cry most nights.,7,78,1,0,0
Everyone else has friends. Why am I always alone?,6,14,0,1,0
Worried about money after the layoff.,2,58,1,0,0
Wife left and I don't know who I am anymore.,6,50,1,0,0
Stressed about interviews but hopeful.,3,29,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",3,18,0,1,0
There’s nothing left but pain. I’m ready to go.,9,70,0,0,1
"Feeling lonely, but I think it'll get better.",1,34,0,1,0
Trying to balance everything – it's tough but okay.,3,32,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",2,18,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,16,1,0,0
"Feeling lonely, but I think it'll get better.",1,21,1,0,0
"Lonely, yes. But I enjoy gardening still.",3,73,0,0,1
I wish I could just disappear from all this stress.,5,19,0,1,0
"Feeling lonely, but I think it'll get better.",3,27,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,16,0,0,1
Trying to balance everything – it's tough but okay.,4,27,1,0,0
"The days are slow, but I keep going.",3,65,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,0,0,1
Worried about money after the layoff.,1,42,0,1,0
Everything is falling apart. I’ve thought of how to end it.,9,35,1,0,0
"Feeling lonely, but I think it'll get better.",2,33,0,0,1
I have my will and pills. No more waiting.,10,64,1,0,0
Stressed about interviews but hopeful.,2,30,0,1,0
Stressed about interviews but hopeful.,1,22,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,55,1,0,0
Empty nest and empty life.,6,47,0,1,0
Just tired from school lately.,2,18,1,0,0
"No job, no partner, no reason to keep going.",8,23,0,0,1
"Lonely, yes. But I enjoy gardening still.",3,70,1,0,0
Empty nest and empty life.,5,56,1,0,0
The silence is too loud. I cry most nights.,5,77,0,0,1
"Lonely, yes. But I enjoy gardening still.",4,66,0,0,1
"No job, no partner, no reason to keep going.",10,23,0,0,1
Worried about money after the layoff.,2,53,1,0,0
I’ve written a note. I just want the pain to stop.,8,15,1,0,0
"The days are slow, but I keep going.",1,65,0,1,0
Everything is falling apart. I’ve thought of how to end it.,10,24,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,14,1,0,0
I argued with my mom. Feeling down but it'll pass.,4,18,1,0,0
No one talks to me anymore. I don't think I can survive another week.,10,17,0,1,0
Trying to balance everything – it's tough but okay.,1,28,0,1,0
Empty nest and empty life.,6,60,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,19,1,0,0
Lost my job and can’t provide anymore. I’m done.,10,52,0,1,0
I argued with my mom. Feeling down but it'll pass.,4,16,1,0,0
"Feeling lonely, but I think it'll get better.",1,29,0,0,1
I miss my wife so much. It’s unbearable some days.,5,79,0,1,0
"The days are slow, but I keep going.",2,61,0,1,0
Trying to balance everything – it's tough but okay.,2,34,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",2,52,1,0,0
"It’s tough, but I’ve survived worse.",4,67,0,0,1
Being alone every day hurts more than my body does.,7,80,0,0,1
Crippling debt and no support system. Feeling trapped.,7,27,1,0,0
The silence is too loud. I cry most nights.,7,71,1,0,0
I wish I could just disappear from all this stress.,7,17,0,1,0
Worried about money after the layoff.,1,58,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,8,23,0,1,0
"Feeling lonely, but I think it'll get better.",2,29,1,0,0
I wish I could just disappear from all this stress.,5,14,0,1,0
Empty nest and empty life.,5,52,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,51,0,0,1
Stressed about interviews but hopeful.,1,27,0,0,1
The silence is too loud. I cry most nights.,5,67,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,52,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,60,0,1,0
Just tired from school lately.,3,19,1,0,0
Crippling debt and no support system. Feeling trapped.,5,24,0,0,1
Worried about money after the layoff.,2,60,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",2,18,1,0,0
Worried about money after the layoff.,4,45,1,0,0
Just tired from school lately.,3,16,0,1,0
Wife left and I don't know who I am anymore.,5,46,1,0,0
Crippling debt and no support system. Feeling trapped.,7,32,1,0,0
Lost my job and can’t provide anymore. I’m done.,9,36,0,0,1
I argued with my mom. Feeling down but it'll pass.,1,14,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,18,1,0,0
I wish I could just disappear from all this stress.,5,15,0,1,0
"The days are slow, but I keep going.",1,63,1,0,0
Just tired from school lately.,2,18,0,0,1
Trying to balance everything – it's tough but okay.,4,33,0,0,1
Trying to balance everything – it's tough but okay.,4,32,0,0,1
Trying to balance everything – it's tough but okay.,2,32,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,10,17,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,17,0,1,0
"Caring for my dad is draining, but I’ll manage.",1,47,0,0,1
Just tired from school lately.,2,15,0,1,0
Stressed about interviews but hopeful.,3,30,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",3,37,0,1,0
I miss my wife so much. It’s unbearable some days.,6,75,0,1,0
I miss my wife so much. It’s unbearable some days.,7,71,0,1,0
"Caring for my dad is draining, but I’ll manage.",3,55,1,0,0
Trying to balance everything – it's tough but okay.,2,30,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,9,23,0,1,0
"Caring for my dad is draining, but I’ll manage.",2,56,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,14,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,54,0,1,0
Stressed about interviews but hopeful.,2,29,0,0,1
Just tired from school lately.,1,19,0,0,1
Wife left and I don't know who I am anymore.,5,53,1,0,0
"It’s tough, but I’ve survived worse.",2,68,0,1,0
"Health is failing, and so is everything else.",6,56,1,0,0
Breakups suck. I feel empty.,6,26,0,1,0
I miss my wife so much. It’s unbearable some days.,7,73,1,0,0
